Date,RAT,MAT,SFS,OAT
2019-05-01 00:00:00,72.31,68.1,Off,34.35
2019-05-01 00:18:00,72.13,67.53,,34.48
2019-05-01 00:36:00,71.98,67.11,,34.62
2019-05-01 00:54:00,71.86,67.96,On,34.54
2019-05-01 01:12:00,73.3,70.26,Off,34.2
2019-05-01 01:30:00,72.87,86.42,,33.91
2019-05-01 01:48:00,72.67,82.33,,33.84
2019-05-01 02:06:00,72.32,78.65,,33.7
2019-05-01 02:24:00,72.14,75.66,,33.58
2019-05-01 02:42:00,71.96,73.38,,33.7
2019-05-01 03:00:00,71.83,71.17,On,33.56
2019-05-01 03:18:00,73.67,70.61,Off,33.24
2019-05-01 03:36:00,73.44,88.28,,33.1
2019-05-01 03:54:00,72.88,89.74,On,33.18
2019-05-01 04:12:00,73.96,70.96,,33.28
2019-05-01 04:30:00,75.71,71.67,,33.25
2019-05-01 04:48:00,76.64,66.26,,33.1
2019-05-01 05:06:00,75.66,62.12,,33.06
2019-05-01 05:24:00,75.37,65.06,,32.97
2019-05-01 05:42:00,74.71,65.24,,32.91
2019-05-01 06:00:00,74.83,55.74,,32.94
2019-05-01 06:18:00,74.13,66.32,,32.98
2019-05-01 06:36:00,75.51,68.98,,33.04
2019-05-01 06:54:00,76.0,51.36,,33.31
2019-05-01 07:12:00,74.61,65.61,,33.5
2019-05-01 07:30:00,74.86,64.39,,33.68
2019-05-01 07:48:00,74.22,65.42,,33.85
2019-05-01 08:06:00,74.61,59.79,,33.88
2019-05-01 08:24:00,74.32,64.49,,34.02
2019-05-01 08:42:00,73.91,64.71,,34.22
2019-05-01 09:00:00,73.94,63.55,,34.14
2019-05-01 09:18:00,74.03,67.74,,34.15
2019-05-01 09:36:00,74.43,61.29,,34.38
2019-05-01 09:54:00,74.13,55.24,,34.68
2019-05-01 10:12:00,73.44,65.31,,34.91
2019-05-01 10:30:00,74.16,60.65,,35.19
2019-05-01 10:48:00,75.48,68.84,,35.39
2019-05-01 11:06:00,75.03,60.8,,35.63
2019-05-01 11:24:00,74.39,57.49,,35.85
2019-05-01 11:42:00,73.97,65.06,,36.08
2019-05-01 12:00:00,74.18,55.71,,36.02
2019-05-01 12:18:00,73.62,65.21,,35.78
2019-05-01 12:36:00,73.38,65.91,,35.77
2019-05-01 12:54:00,73.96,59.47,,35.64
2019-05-01 13:12:00,73.85,66.48,,35.73
2019-05-01 13:30:00,73.97,63.49,,36.27
2019-05-01 13:48:00,73.38,64.28,,36.85
2019-05-01 14:06:00,74.59,53.32,,36.77
2019-05-01 14:24:00,73.26,64.73,,36.49
2019-05-01 14:42:00,73.75,62.06,,36.43
2019-05-01 15:00:00,73.64,63.92,,36.18
2019-05-01 15:18:00,74.13,56.81,,36.04
2019-05-01 15:36:00,74.06,62.22,,35.77
2019-05-01 15:54:00,73.57,64.2,,35.5
2019-05-01 16:12:00,74.27,47.48,,35.33
2019-05-01 16:30:00,73.51,64.88,,35.17
2019-05-01 16:48:00,74.5,51.31,,34.83
2019-05-01 17:06:00,73.82,65.33,,34.72
2019-05-01 17:24:00,74.96,47.34,,34.59
2019-05-01 17:42:00,73.84,65.61,,34.53
2019-05-01 18:00:00,74.8,62.7,,34.42
2019-05-01 18:18:00,74.78,54.99,,34.23
2019-05-01 18:36:00,74.28,66.89,,34.0
2019-05-01 18:54:00,74.83,60.48,,33.86
2019-05-01 19:12:00,74.63,67.54,,33.7
2019-05-01 19:30:00,74.61,64.42,,33.44
2019-05-01 19:48:00,73.97,65.83,,33.26
2019-05-01 20:06:00,75.15,46.78,,33.07
2019-05-01 20:24:00,74.02,65.9,,32.95
2019-05-01 20:42:00,75.67,69.02,,32.9
2019-05-01 21:00:00,74.88,57.46,Off,32.86
2019-05-01 21:18:00,73.73,58.94,,32.82
2019-05-01 21:36:00,73.5,61.45,,32.82
2019-05-01 21:54:00,73.26,64.37,,32.96
2019-05-01 22:12:00,73.03,65.79,,32.92
2019-05-01 22:30:00,72.79,67.6,,33.13
2019-05-01 22:48:00,72.74,67.54,,32.72
2019-05-01 23:06:00,72.64,67.01,,32.63
2019-05-01 23:24:00,72.63,66.79,,32.63
2019-05-01 23:42:00,72.56,67.43,,32.57
2019-05-02 00:00:00,72.32,67.07,,32.56
2019-05-02 00:18:00,72.11,66.46,,32.6
2019-05-02 00:36:00,71.95,66.17,On,32.69
2019-05-02 00:54:00,72.72,69.19,Off,32.72
2019-05-02 01:12:00,73.09,83.19,,32.65
2019-05-02 01:30:00,72.78,84.74,,32.64
2019-05-02 01:48:00,72.32,78.84,On,32.71
2019-05-02 02:06:00,73.01,70.21,Off,32.78
2019-05-02 02:24:00,73.78,82.86,,32.82
2019-05-02 02:42:00,73.2,92.0,,32.85
2019-05-02 03:00:00,72.8,84.84,,32.87
2019-05-02 03:18:00,72.32,78.67,,32.87
2019-05-02 03:36:00,72.14,75.66,On,32.93
2019-05-02 03:54:00,72.33,69.8,,32.94
2019-05-02 04:12:00,74.15,71.14,,32.94
2019-05-02 04:30:00,75.69,71.82,,33.02
2019-05-02 04:48:00,76.55,68.22,,33.28
2019-05-02 05:06:00,75.48,61.58,,33.1
2019-05-02 05:24:00,75.15,45.94,,33.13
2019-05-02 05:42:00,74.28,64.9,,33.16
2019-05-02 06:00:00,74.61,63.61,,33.3
2019-05-02 06:18:00,73.96,65.23,,33.62
2019-05-02 06:36:00,74.61,50.19,,34.15
2019-05-02 06:54:00,73.92,66.14,,34.72
2019-05-02 07:12:00,74.55,54.56,,34.71
2019-05-02 07:30:00,73.91,65.94,,34.8
2019-05-02 07:48:00,74.11,53.74,,35.31
2019-05-02 08:06:00,73.59,64.85,,35.99
2019-05-02 08:24:00,73.37,65.61,,36.75
2019-05-02 08:42:00,73.87,51.83,,37.7
2019-05-02 09:00:00,73.21,66.57,,38.2
2019-05-02 09:18:00,73.25,65.43,,39.14
2019-05-02 09:36:00,73.6,53.47,,39.85
2019-05-02 09:54:00,73.13,65.62,,40.28
2019-05-02 10:12:00,73.4,62.94,,40.79
2019-05-02 10:30:00,73.3,57.04,,41.44
2019-05-02 10:48:00,73.38,62.45,,41.76
2019-05-02 11:06:00,73.62,58.27,,42.03
2019-05-02 11:24:00,73.09,65.08,,42.43
2019-05-02 11:42:00,73.62,60.27,,42.8
2019-05-02 12:00:00,73.79,66.43,,42.68
2019-05-02 12:18:00,73.73,62.96,,43.27
2019-05-02 12:36:00,73.62,64.36,,44.16
2019-05-02 12:54:00,73.61,66.32,,44.79
2019-05-02 13:12:00,73.73,64.55,,45.05
2019-05-02 13:30:00,73.93,65.08,,44.71
2019-05-02 13:48:00,74.43,60.24,,44.35
2019-05-02 14:06:00,74.02,66.48,,45.12
2019-05-02 14:24:00,73.73,65.59,,45.25
2019-05-02 14:42:00,74.13,57.85,,46.34
2019-05-02 15:00:00,74.13,63.93,,46.68
2019-05-02 15:18:00,73.97,66.89,,47.53
2019-05-02 15:36:00,74.14,65.44,,48.4
2019-05-02 15:54:00,74.45,65.07,,49.86
2019-05-02 16:12:00,73.96,65.94,,50.25
2019-05-02 16:30:00,74.06,64.21,,50.85
2019-05-02 16:48:00,73.88,66.15,,51.1
2019-05-02 17:06:00,73.77,66.32,,52.35
2019-05-02 17:24:00,74.28,62.4,,52.48
2019-05-02 17:42:00,73.84,66.3,,52.77
2019-05-02 18:00:00,74.13,61.81,,50.83
2019-05-02 18:18:00,73.92,65.37,,49.78
2019-05-02 18:36:00,73.9,65.26,,50.46
2019-05-02 18:54:00,74.28,62.62,,53.23
2019-05-02 19:12:00,73.84,65.88,,53.09
2019-05-02 19:30:00,74.3,64.49,,51.37
2019-05-02 19:48:00,74.13,65.74,,50.04
2019-05-02 20:06:00,75.19,56.65,,49.11
2019-05-02 20:24:00,74.15,65.66,,48.33
2019-05-02 20:42:00,74.79,62.6,,47.01
2019-05-02 21:00:00,74.17,66.93,Off,45.89
2019-05-02 21:18:00,73.98,76.28,,44.97
2019-05-02 21:36:00,73.62,75.48,,44.2
2019-05-02 21:54:00,73.44,73.96,,43.12
2019-05-02 22:12:00,73.2,72.86,,42.41
2019-05-02 22:30:00,72.98,71.43,,42.21
2019-05-02 22:48:00,72.72,70.55,,41.71
2019-05-02 23:06:00,72.73,70.58,,40.96
2019-05-02 23:24:00,72.69,70.02,,40.05
2019-05-02 23:42:00,72.44,69.9,,39.3
2019-05-03 00:00:00,72.25,69.57,,38.79
2019-05-03 00:18:00,72.09,69.12,,37.91
2019-05-03 00:36:00,71.82,68.6,,36.87
2019-05-03 00:54:00,72.07,67.36,On,36.13
2019-05-03 01:12:00,72.03,69.19,,35.7
2019-05-03 01:30:00,74.03,79.43,Off,35.28
2019-05-03 01:48:00,73.73,87.13,,34.73
2019-05-03 02:06:00,73.69,83.2,,34.49
2019-05-03 02:24:00,72.98,79.67,,34.26
2019-05-03 02:42:00,72.36,77.05,,33.82
2019-05-03 03:00:00,72.01,73.98,,33.68
2019-05-03 03:18:00,71.67,71.61,On,33.75
2019-05-03 03:36:00,73.19,70.43,,33.07
2019-05-03 03:54:00,73.96,77.3,On,32.74
2019-05-03 04:12:00,74.38,71.58,Off,32.27
2019-05-03 04:30:00,74.31,76.4,On,31.75
2019-05-03 04:48:00,75.89,70.26,,31.55
2019-05-03 05:06:00,76.7,65.77,,31.28
2019-05-03 05:24:00,75.66,62.86,,30.92
2019-05-03 05:42:00,75.14,53.86,,30.69
2019-05-03 06:00:00,74.6,66.08,,30.81
2019-05-03 06:18:00,75.46,68.84,,32.7
2019-05-03 06:36:00,76.79,67.94,,38.57
2019-05-03 06:54:00,75.85,60.34,,44.23
2019-05-03 07:12:00,75.27,63.64,,47.96
2019-05-03 07:30:00,74.53,61.22,,50.96
2019-05-03 07:48:00,74.54,62.99,,53.45
2019-05-03 08:06:00,73.98,64.9,,53.59
2019-05-03 08:24:00,74.14,60.55,,48.35
2019-05-03 08:42:00,73.96,65.09,,46.58
2019-05-03 09:00:00,73.52,65.97,,46.9
2019-05-03 09:18:00,74.13,59.51,,47.72
2019-05-03 09:36:00,73.44,66.15,,48.43
2019-05-03 09:54:00,73.39,66.21,,49.36
2019-05-03 10:12:00,73.57,63.12,,50.71
2019-05-03 10:30:00,73.47,66.63,,51.54
2019-05-03 10:48:00,73.56,65.06,,52.58
2019-05-03 11:06:00,73.44,65.7,,53.41
2019-05-03 11:24:00,73.2,67.39,,54.54
2019-05-03 11:42:00,73.38,67.9,,56.15
2019-05-03 12:00:00,73.02,69.75,,57.13
2019-05-03 12:18:00,72.57,67.43,,56.95
2019-05-03 12:36:00,72.38,68.25,,57.56
2019-05-03 12:54:00,72.36,69.11,,57.63
2019-05-03 13:12:00,72.32,69.55,,58.22
2019-05-03 13:30:00,72.46,70.17,,58.71
2019-05-03 13:48:00,72.73,70.68,,59.01
2019-05-03 14:06:00,72.56,70.42,,60.45
2019-05-03 14:24:00,72.5,70.26,,61.43
2019-05-03 14:42:00,72.54,69.66,,59.62
2019-05-03 15:00:00,72.37,69.25,,57.27
2019-05-03 15:18:00,72.21,70.08,,55.07
2019-05-03 15:36:00,72.2,70.01,,54.0
2019-05-03 15:54:00,72.2,69.84,,53.21
2019-05-03 16:12:00,73.62,70.76,,52.01
2019-05-03 16:30:00,75.78,61.5,,50.95
2019-05-03 16:48:00,74.41,65.66,,50.14
2019-05-03 17:06:00,74.55,61.79,,49.77
2019-05-03 17:24:00,74.54,55.03,,49.06
2019-05-03 17:42:00,74.13,64.9,,48.26
2019-05-03 18:00:00,74.12,65.58,Off,46.24
2019-05-03 18:18:00,73.44,67.01,,45.45
2019-05-03 18:36:00,73.25,66.75,,44.7
2019-05-03 18:54:00,73.14,66.61,,44.31
2019-05-03 19:12:00,72.91,66.3,,43.94
2019-05-03 19:30:00,72.76,66.2,,43.67
2019-05-03 19:48:00,72.56,66.31,,42.83
2019-05-03 20:06:00,71.08,65.38,,42.22
2019-05-03 20:24:00,64.33,63.82,,42.0
2019-05-03 20:42:00,61.52,63.84,,41.65
2019-05-03 21:00:00,61.22,64.55,,41.28
2019-05-03 21:18:00,60.56,64.9,,41.01
2019-05-03 21:36:00,60.31,65.08,,40.87
2019-05-03 21:54:00,60.69,65.13,,40.44
2019-05-03 22:12:00,60.78,65.02,,40.09
2019-05-03 22:30:00,59.61,64.75,,39.87
2019-05-03 22:48:00,59.1,64.49,,39.68
2019-05-03 23:06:00,58.53,64.31,,39.33
2019-05-03 23:24:00,70.26,66.32,On,39.19
2019-05-03 23:42:00,72.85,69.9,Off,38.96
2019-05-04 00:00:00,74.77,85.01,,38.62
2019-05-04 00:18:00,74.96,84.37,,38.36
2019-05-04 00:36:00,73.06,80.58,,38.2
2019-05-04 00:54:00,70.02,77.26,,37.96
2019-05-04 01:12:00,67.81,74.44,,37.91
2019-05-04 01:30:00,68.18,70.35,On,37.91
2019-05-04 01:48:00,72.36,69.74,Off,37.91
2019-05-04 02:06:00,79.05,89.76,,37.96
2019-05-04 02:24:00,79.54,89.49,,38.09
2019-05-04 02:42:00,78.1,85.76,,38.13
2019-05-04 03:00:00,73.73,80.3,,38.14
2019-05-04 03:18:00,72.03,69.54,On,38.12
2019-05-04 03:36:00,74.98,80.72,Off,38.14
2019-05-04 03:54:00,78.75,89.06,,38.11
2019-05-04 04:12:00,78.06,86.31,,38.18
2019-05-04 04:30:00,75.63,81.21,,38.26
2019-05-04 04:48:00,72.0,71.62,On,38.39
2019-05-04 05:06:00,72.54,70.61,Off,38.52
2019-05-04 05:24:00,79.09,89.4,,38.47
2019-05-04 05:42:00,79.19,88.72,,38.38
2019-05-04 06:00:00,76.92,83.13,,38.44
2019-05-04 06:18:00,73.44,78.14,,38.71
2019-05-04 06:36:00,68.76,75.62,,38.74
2019-05-04 06:54:00,71.88,69.72,On,38.96
2019-05-04 07:12:00,73.48,70.83,Off,39.66
2019-05-04 07:30:00,78.22,88.8,,40.44
2019-05-04 07:48:00,77.84,86.27,,41.41
2019-05-04 08:06:00,75.18,81.45,,42.41
2019-05-04 08:24:00,71.57,77.79,,43.65
2019-05-04 08:42:00,69.9,74.79,,44.84
2019-05-04 09:00:00,66.4,71.35,,46.18
2019-05-04 09:18:00,71.85,69.71,On,48.04
2019-05-04 09:36:00,73.97,72.03,Off,48.7
2019-05-04 09:54:00,73.73,90.31,,49.75
2019-05-04 10:12:00,75.84,90.43,,51.59
2019-05-04 10:30:00,74.08,83.97,,52.87
2019-05-04 10:48:00,72.36,79.67,,54.91
2019-05-04 11:06:00,72.03,77.43,,56.79
2019-05-04 11:24:00,71.96,76.18,,58.46
2019-05-04 11:42:00,73.09,75.31,,60.01
2019-05-04 12:00:00,72.88,74.0,,61.27
2019-05-04 12:18:00,72.91,73.56,,62.84
2019-05-04 12:36:00,72.94,73.38,,64.2
2019-05-04 12:54:00,73.09,73.21,,65.03
2019-05-04 13:12:00,72.9,72.85,,65.57
2019-05-04 13:30:00,72.69,72.49,,66.89
2019-05-04 13:48:00,72.75,72.49,,67.6
2019-05-04 14:06:00,72.73,72.5,,67.53
2019-05-04 14:24:00,72.5,72.01,,67.16
2019-05-04 14:42:00,71.79,71.61,,67.0
2019-05-04 15:00:00,71.38,71.57,,67.72
2019-05-04 15:18:00,71.39,71.43,,67.83
2019-05-04 15:36:00,71.29,71.5,,68.73
2019-05-04 15:54:00,71.32,71.54,,68.3
2019-05-04 16:12:00,71.19,71.12,,67.88
2019-05-04 16:30:00,71.12,70.73,,67.3
2019-05-04 16:48:00,70.76,70.38,,66.43
2019-05-04 17:06:00,70.79,70.33,,64.56
2019-05-04 17:24:00,70.79,70.01,,64.49
2019-05-04 17:42:00,70.89,70.06,,64.56
2019-05-04 18:00:00,70.9,69.84,,63.8
2019-05-04 18:18:00,70.89,68.9,,62.82
2019-05-04 18:36:00,71.0,68.62,,62.29
2019-05-04 18:54:00,71.02,68.54,,61.92
2019-05-04 19:12:00,71.01,68.38,,61.27
2019-05-04 19:30:00,71.17,67.96,,60.3
2019-05-04 19:48:00,71.32,66.61,,58.58
2019-05-04 20:06:00,70.61,65.55,,57.52
2019-05-04 20:24:00,69.31,64.5,,56.72
2019-05-04 20:42:00,69.98,63.99,,55.93
2019-05-04 21:00:00,70.96,63.27,On,54.13
2019-05-04 21:18:00,72.38,70.26,,52.8
2019-05-04 21:36:00,73.39,73.43,Off,52.21
2019-05-04 21:54:00,80.26,90.31,,51.8
2019-05-04 22:12:00,78.98,88.89,,51.23
2019-05-04 22:30:00,75.14,78.19,On,50.12
2019-05-04 22:48:00,74.45,80.07,Off,48.57
2019-05-04 23:06:00,74.67,83.02,,47.04
2019-05-04 23:24:00,73.91,79.18,,46.14
2019-05-04 23:42:00,72.38,76.31,On,45.92
2019-05-05 00:00:00,73.68,73.18,Off,45.78
2019-05-05 00:18:00,81.31,91.88,,45.67
2019-05-05 00:36:00,81.44,90.63,,45.67
2019-05-05 00:54:00,80.19,87.17,,45.67
2019-05-05 01:12:00,78.8,84.08,On,45.62
2019-05-05 01:30:00,75.38,77.47,Off,45.4
2019-05-05 01:48:00,80.12,90.09,,44.83
2019-05-05 02:06:00,78.68,86.14,,44.05
2019-05-05 02:24:00,77.01,82.5,,43.44
2019-05-05 02:42:00,74.96,78.84,,43.18
2019-05-05 03:00:00,73.42,73.97,On,43.02
2019-05-05 03:18:00,78.51,85.17,Off,42.79
2019-05-05 03:36:00,81.63,92.92,,42.72
2019-05-05 03:54:00,80.58,89.4,,42.46
2019-05-05 04:12:00,78.27,85.32,On,42.56
2019-05-05 04:30:00,73.84,72.81,Off,42.51
2019-05-05 04:48:00,73.42,89.16,,42.51
2019-05-05 05:06:00,72.96,87.52,,42.24
2019-05-05 05:24:00,72.89,76.21,On,41.99
2019-05-05 05:42:00,73.86,73.48,,41.85
2019-05-05 06:00:00,76.56,88.46,,41.67
2019-05-05 06:18:00,73.44,83.54,,41.71
2019-05-05 06:36:00,73.26,71.45,On,41.71
2019-05-05 06:54:00,74.45,73.62,Off,41.98
2019-05-05 07:12:00,76.69,90.48,,43.16
2019-05-05 07:30:00,73.84,86.85,,43.34
2019-05-05 07:48:00,72.81,81.28,,43.41
2019-05-05 08:06:00,72.72,78.81,On,44.09
2019-05-05 08:24:00,74.63,72.05,Off,44.62
2019-05-05 08:42:00,74.81,86.08,,45.35
2019-05-05 09:00:00,73.77,90.25,,46.85
2019-05-05 09:18:00,73.03,84.32,,48.01
2019-05-05 09:36:00,73.23,72.85,On,48.48
2019-05-05 09:54:00,74.61,73.26,Off,49.61
2019-05-05 10:12:00,73.73,90.28,,50.94
2019-05-05 10:30:00,73.06,86.07,,51.62
2019-05-05 10:48:00,72.63,80.71,On,52.2
2019-05-05 11:06:00,74.08,72.38,,52.62
2019-05-05 11:24:00,74.79,81.48,Off,53.04
2019-05-05 11:42:00,73.96,95.44,,53.77
2019-05-05 12:00:00,73.38,88.36,,54.23
2019-05-05 12:18:00,72.73,82.32,,54.8
2019-05-05 12:36:00,72.56,79.32,On,55.28
2019-05-05 12:54:00,74.15,72.73,Off,55.96
2019-05-05 13:12:00,74.44,84.3,,56.34
2019-05-05 13:30:00,73.25,88.85,,56.7
2019-05-05 13:48:00,72.89,82.67,,57.17
2019-05-05 14:06:00,72.38,79.32,,57.29
2019-05-05 14:24:00,72.03,77.05,,57.96
2019-05-05 14:42:00,72.03,75.3,,58.06
2019-05-05 15:00:00,71.62,73.91,,58.23
2019-05-05 15:18:00,71.26,72.54,,58.26
2019-05-05 15:36:00,71.32,72.14,,58.73
2019-05-05 15:54:00,71.12,71.79,,58.93
2019-05-05 16:12:00,71.12,71.26,,59.04
2019-05-05 16:30:00,71.17,70.9,,58.87
2019-05-05 16:48:00,70.95,70.2,,58.79
2019-05-05 17:06:00,70.64,70.2,,58.97
2019-05-05 17:24:00,70.77,70.04,,59.0
2019-05-05 17:42:00,70.83,69.97,,58.73
2019-05-05 18:00:00,70.73,69.75,,58.9
2019-05-05 18:18:00,70.59,68.78,,60.01
2019-05-05 18:36:00,70.59,67.86,,60.3
2019-05-05 18:54:00,70.51,67.67,,60.39
2019-05-05 19:12:00,70.55,67.32,,58.57
2019-05-05 19:30:00,70.61,66.37,,56.75
2019-05-05 19:48:00,70.51,65.2,,54.97
2019-05-05 20:06:00,66.61,64.0,On,53.75
2019-05-05 20:24:00,71.59,69.5,,52.7
2019-05-05 20:42:00,73.46,71.32,Off,51.96
2019-05-05 21:00:00,79.43,87.86,,51.43
2019-05-05 21:18:00,78.48,85.8,,50.59
2019-05-05 21:36:00,76.7,82.33,,49.86
2019-05-05 21:54:00,74.61,79.19,On,48.9
2019-05-05 22:12:00,72.75,70.79,Off,48.22
2019-05-05 22:30:00,75.87,83.38,,47.67
2019-05-05 22:48:00,74.15,85.89,,46.81
2019-05-05 23:06:00,73.66,81.98,,45.83
2019-05-05 23:24:00,72.2,71.07,On,44.82
2019-05-05 23:42:00,73.5,70.96,Off,44.09
2019-05-06 00:00:00,74.46,87.78,,43.59
2019-05-06 00:18:00,72.5,83.37,On,43.22
2019-05-06 00:36:00,73.09,70.61,,42.98
2019-05-06 00:54:00,74.27,72.91,Off,42.89
2019-05-06 01:12:00,73.18,91.17,,42.49
2019-05-06 01:30:00,72.47,85.62,,42.01
2019-05-06 01:48:00,72.56,71.76,On,41.5
2019-05-06 02:06:00,73.6,74.74,Off,41.12
2019-05-06 02:24:00,72.88,89.24,,40.73
2019-05-06 02:42:00,72.67,86.14,On,40.31
2019-05-06 03:00:00,72.98,72.68,Off,39.61
2019-05-06 03:18:00,77.11,89.07,,38.88
2019-05-06 03:36:00,76.88,89.86,,38.35
2019-05-06 03:54:00,73.86,80.98,On,37.6
2019-05-06 04:12:00,73.82,70.79,,36.89
2019-05-06 04:30:00,75.67,71.13,,36.26
2019-05-06 04:48:00,76.76,70.79,,35.61
2019-05-06 05:06:00,77.29,66.13,,35.26
2019-05-06 05:24:00,76.14,59.84,,34.71
2019-05-06 05:42:00,75.54,64.57,,34.63
2019-05-06 06:00:00,75.39,64.87,,34.73
2019-05-06 06:18:00,74.96,65.42,,35.18
2019-05-06 06:36:00,75.88,68.49,,35.94
2019-05-06 06:54:00,76.94,69.71,,42.7
2019-05-06 07:12:00,77.41,47.98,,47.12
2019-05-06 07:30:00,75.29,62.76,,48.52
2019-05-06 07:48:00,75.33,65.9,,49.63
2019-05-06 08:06:00,74.56,65.26,,50.46
2019-05-06 08:24:00,74.8,51.23,,46.37
2019-05-06 08:42:00,74.31,65.06,,44.79
2019-05-06 09:00:00,74.04,63.68,,45.08
2019-05-06 09:18:00,74.02,64.93,,45.62
2019-05-06 09:36:00,73.56,64.9,,45.88
2019-05-06 09:54:00,74.27,53.9,,45.79
2019-05-06 10:12:00,73.67,65.26,,46.4
2019-05-06 10:30:00,74.07,58.12,,46.98
2019-05-06 10:48:00,73.95,65.06,,47.96
2019-05-06 11:06:00,73.74,64.95,,48.72
2019-05-06 11:24:00,74.02,58.6,,49.14
2019-05-06 11:42:00,73.62,66.02,,49.71
2019-05-06 12:00:00,73.58,65.2,,50.59
2019-05-06 12:18:00,73.6,65.06,,50.87
2019-05-06 12:36:00,73.44,66.67,,52.16
2019-05-06 12:54:00,73.2,65.79,,51.67
2019-05-06 13:12:00,74.64,68.09,,51.77
2019-05-06 13:30:00,76.48,70.23,,52.35
2019-05-06 13:48:00,77.65,71.08,,51.98
2019-05-06 14:06:00,77.98,69.84,,52.34
2019-05-06 14:24:00,77.62,54.74,,52.44
2019-05-06 14:42:00,75.67,66.79,,52.79
2019-05-06 15:00:00,75.31,66.8,,53.55
2019-05-06 15:18:00,75.57,67.36,,53.44
2019-05-06 15:36:00,77.18,62.09,,53.56
2019-05-06 15:54:00,76.81,65.64,,54.42
2019-05-06 16:12:00,75.98,65.97,,53.14
2019-05-06 16:30:00,75.29,64.32,,53.45
2019-05-06 16:48:00,74.96,66.14,,54.04
2019-05-06 17:06:00,75.08,65.24,,53.25
2019-05-06 17:24:00,74.71,66.32,,53.08
2019-05-06 17:42:00,76.24,68.09,,52.37
2019-05-06 18:00:00,77.72,69.4,,52.93
2019-05-06 18:18:00,78.72,70.43,,56.05
2019-05-06 18:36:00,79.04,70.09,,55.12
2019-05-06 18:54:00,78.84,57.96,,53.55
2019-05-06 19:12:00,76.84,67.25,,54.75
2019-05-06 19:30:00,76.62,61.47,,54.35
2019-05-06 19:48:00,76.01,65.97,,51.98
2019-05-06 20:06:00,76.79,66.67,,49.86
2019-05-06 20:24:00,77.83,68.1,,46.85
2019-05-06 20:42:00,78.57,69.24,,45.53
2019-05-06 21:00:00,77.87,57.34,Off,44.71
2019-05-06 21:18:00,76.2,62.8,,44.22
