Date,RAT,MAT,OAT,SFS
2019-05-29 09:15:00,73.25,72.58,66.89,On
2019-05-29 09:15:00,73.03,72.58,66.89,On
2019-05-29 09:20:00,73.03,72.58,67.08,On
2019-05-29 09:25:00,73.03,72.58,67.04,On
2019-05-29 09:30:00,73.03,72.58,67.2,On
2019-05-29 09:30:00,73.03,72.56,67.2,On
2019-05-29 09:30:00,73.09,72.56,67.2,On
2019-05-29 09:35:00,73.09,72.56,67.47,On
2019-05-29 09:40:00,73.09,72.56,67.77,On
2019-05-29 09:45:00,73.09,72.56,67.98,On
2019-05-29 09:45:00,73.09,72.58,67.98,On
2019-05-29 09:45:00,73.09,72.58,67.98,On
2019-05-29 09:50:00,73.09,72.58,68.25,On
2019-05-29 09:55:00,73.09,72.58,68.51,On
2019-05-29 10:00:00,73.09,72.58,68.99,On
2019-05-29 10:00:00,73.09,72.91,68.99,On
2019-05-29 10:00:00,73.26,72.91,68.99,On
2019-05-29 10:05:00,73.26,72.91,69.31,On
2019-05-29 10:10:00,73.26,72.91,69.72,On
2019-05-29 10:15:00,73.26,72.91,69.99,On
2019-05-29 10:15:00,73.26,73.13,69.99,On
2019-05-29 10:15:00,73.38,73.13,69.99,On
2019-05-29 10:20:00,73.38,73.13,70.33,On
2019-05-29 10:25:00,73.38,73.13,70.61,On
2019-05-29 10:30:00,73.38,73.13,70.91,On
2019-05-29 10:30:00,73.38,73.42,70.91,On
2019-05-29 10:30:00,73.49,73.42,70.91,On
2019-05-29 10:35:00,73.49,73.42,71.31,On
2019-05-29 10:40:00,73.49,73.42,71.5,On
2019-05-29 10:45:00,73.49,73.42,71.63,On
2019-05-29 10:45:00,73.49,73.56,71.63,On
2019-05-29 10:45:00,73.66,73.56,71.63,On
2019-05-29 10:50:00,73.66,73.56,72.07,On
2019-05-29 10:55:00,73.66,73.56,72.42,On
2019-05-29 11:00:00,73.66,73.56,72.73,On
2019-05-29 11:00:00,73.66,73.84,72.73,On
2019-05-29 11:00:00,73.77,73.84,72.73,On
2019-05-29 11:05:00,73.77,73.84,72.89,On
2019-05-29 11:10:00,73.77,73.84,72.98,On
2019-05-29 11:15:00,73.77,73.84,73.48,On
2019-05-29 11:15:00,73.77,73.85,73.48,On
2019-05-29 11:15:00,73.81,73.85,73.48,On
2019-05-29 11:20:00,73.81,73.85,73.57,On
2019-05-29 11:25:00,73.81,73.85,73.72,On
2019-05-29 11:30:00,73.81,73.85,74.09,On
2019-05-29 11:30:00,73.81,73.84,74.09,On
2019-05-29 11:30:00,73.62,73.84,74.09,On
2019-05-29 11:35:00,73.62,73.84,74.4,On
2019-05-29 11:40:00,73.62,73.84,74.61,On
2019-05-29 11:45:00,73.62,73.84,74.53,On
2019-05-29 11:45:00,73.62,73.73,74.53,On
2019-05-29 11:45:00,73.62,73.73,74.53,On
2019-05-29 11:50:00,73.62,73.73,74.59,On
2019-05-29 11:55:00,73.62,73.73,74.78,On
2019-05-29 12:00:00,73.62,73.73,75.21,On
2019-05-29 12:00:00,73.62,73.84,75.21,On
2019-05-29 12:00:00,73.62,73.84,75.21,On
2019-05-29 12:05:00,73.62,73.84,75.49,On
2019-05-29 12:10:00,73.62,73.84,75.68,On
2019-05-29 12:15:00,73.62,73.84,76.14,On
2019-05-29 12:15:00,73.62,73.84,76.14,On
2019-05-29 12:15:00,73.56,73.84,76.14,On
2019-05-29 12:20:00,73.56,73.84,76.2,On
2019-05-29 12:25:00,73.56,73.84,76.35,On
2019-05-29 12:30:00,73.56,73.84,76.22,On
2019-05-29 12:30:00,73.56,73.96,76.22,On
2019-05-29 12:30:00,73.85,73.96,76.22,On
2019-05-29 12:35:00,73.85,73.96,76.33,On
2019-05-29 12:40:00,73.85,73.96,76.67,On
2019-05-29 12:45:00,73.85,73.96,76.84,On
2019-05-29 12:45:00,73.85,74.09,76.84,On
2019-05-29 12:45:00,73.77,74.09,76.84,On
2019-05-29 12:50:00,73.77,74.09,76.98,On
2019-05-29 12:55:00,73.77,74.09,77.32,On
2019-05-29 13:00:00,73.77,74.09,77.31,On
2019-05-29 13:00:00,73.77,73.96,77.31,On
2019-05-29 13:00:00,73.7,73.96,77.31,On
2019-05-29 13:05:00,73.7,73.96,77.33,On
2019-05-29 13:10:00,73.7,73.96,77.55,On
2019-05-29 13:15:00,73.7,73.96,77.37,On
2019-05-29 13:15:00,73.7,73.91,77.37,On
2019-05-29 13:15:00,73.54,73.91,77.37,On
2019-05-29 13:20:00,73.54,73.91,77.6,On
2019-05-29 13:25:00,73.54,73.91,77.7,On
2019-05-29 13:30:00,73.54,73.91,77.8,On
2019-05-29 13:30:00,73.54,73.91,77.8,On
2019-05-29 13:30:00,73.56,73.91,77.8,On
2019-05-29 13:35:00,73.56,73.91,78.07,On
2019-05-29 13:40:00,73.56,73.91,78.25,On
2019-05-29 13:45:00,73.56,73.91,78.31,On
2019-05-29 13:45:00,73.56,73.91,78.31,On
2019-05-29 13:45:00,73.5,73.91,78.31,On
2019-05-29 13:50:00,73.5,73.91,78.49,On
2019-05-29 13:55:00,73.5,73.91,78.48,On
2019-05-29 14:00:00,73.5,73.91,78.84,On
2019-05-29 14:00:00,73.5,74.15,78.84,On
2019-05-29 14:00:00,73.74,74.15,78.84,On
2019-05-29 14:05:00,73.74,74.15,79.05,On
2019-05-29 14:10:00,73.74,74.15,79.19,On
2019-05-29 14:15:00,73.74,74.15,79.2,On
2019-05-29 14:15:00,73.74,74.13,79.2,On
2019-05-29 14:15:00,73.79,74.13,79.2,On
2019-05-29 14:20:00,73.79,74.13,79.43,On
2019-05-29 14:25:00,73.79,74.13,79.51,On
2019-05-29 14:30:00,73.79,74.13,79.88,On
2019-05-29 14:30:00,73.79,74.44,79.88,On
2019-05-29 14:30:00,73.96,74.44,79.88,On
2019-05-29 14:35:00,73.96,74.44,80.0,On
2019-05-29 14:40:00,73.96,74.44,80.15,On
2019-05-29 14:45:00,73.96,74.44,80.11,On
2019-05-29 14:45:00,73.96,74.44,80.11,On
2019-05-29 14:45:00,74.02,74.44,80.11,On
2019-05-29 14:50:00,74.02,74.44,79.85,On
2019-05-29 14:55:00,74.02,74.44,80.23,On
2019-05-29 15:00:00,74.02,74.44,80.6,On
2019-05-29 15:00:00,74.02,74.66,80.6,On
2019-05-29 15:00:00,74.14,74.66,80.6,On
2019-05-29 15:05:00,74.14,74.66,80.77,On
2019-05-29 15:10:00,74.14,74.66,80.84,On
2019-05-29 15:15:00,74.14,74.66,80.79,On
2019-05-29 15:15:00,74.14,74.61,80.79,On
2019-05-29 15:15:00,74.13,74.61,80.79,On
2019-05-29 15:20:00,74.13,74.61,81.16,On
2019-05-29 15:25:00,74.13,74.61,81.26,On
2019-05-29 15:30:00,74.13,74.61,81.03,On
2019-05-29 15:30:00,74.13,74.63,81.03,On
2019-05-29 15:30:00,74.19,74.63,81.03,On
2019-05-29 15:35:00,74.19,74.63,80.97,On
2019-05-29 15:40:00,74.19,74.63,80.98,On
2019-05-29 15:45:00,74.19,74.63,80.87,On
2019-05-29 15:45:00,74.19,74.61,80.87,On
2019-05-29 15:45:00,74.24,74.61,80.87,On
2019-05-29 15:50:00,74.24,74.61,80.91,On
2019-05-29 15:55:00,74.24,74.61,80.68,On
2019-05-29 16:00:00,74.24,74.61,80.96,On
2019-05-29 16:00:00,74.24,74.61,80.96,On
2019-05-29 16:00:00,74.27,74.61,80.96,On
2019-05-29 16:05:00,74.27,74.61,81.11,On
2019-05-29 16:10:00,74.27,74.61,81.31,On
2019-05-29 16:15:00,74.27,74.61,81.65,On
2019-05-29 16:15:00,74.27,74.6,81.65,On
2019-05-29 16:15:00,74.13,74.6,81.65,On
2019-05-29 16:20:00,74.13,74.6,81.86,On
2019-05-29 16:25:00,74.13,74.6,81.75,On
2019-05-29 16:30:00,74.13,74.6,81.72,On
2019-05-29 16:30:00,74.13,74.67,81.72,On
2019-05-29 16:30:00,74.27,74.67,81.72,On
2019-05-29 16:35:00,74.27,74.67,81.99,On
2019-05-29 16:40:00,74.27,74.67,81.99,On
2019-05-29 16:45:00,74.27,74.67,81.68,On
2019-05-29 16:45:00,74.27,74.96,81.68,On
2019-05-29 16:45:00,74.64,74.96,81.68,On
2019-05-29 16:50:00,74.64,74.96,81.8,On
2019-05-29 16:55:00,74.64,74.96,81.9,On
2019-05-29 17:00:00,74.64,74.96,82.13,On
2019-05-29 17:00:00,74.64,75.19,82.13,On
2019-05-29 17:00:00,74.86,75.19,82.13,On
2019-05-29 17:05:00,74.86,75.19,81.87,On
2019-05-29 17:10:00,74.86,75.19,81.82,On
2019-05-29 17:15:00,74.86,75.19,82.14,On
2019-05-29 17:15:00,74.86,75.33,82.14,On
2019-05-29 17:15:00,74.85,75.33,82.14,On
2019-05-29 17:20:00,74.85,75.33,81.87,On
2019-05-29 17:25:00,74.85,75.33,81.68,On
2019-05-29 17:30:00,74.85,75.33,81.52,On
2019-05-29 17:30:00,74.85,75.31,81.52,On
2019-05-29 17:30:00,74.88,75.31,81.52,On
2019-05-29 17:35:00,74.88,75.31,81.61,On
2019-05-29 17:40:00,74.88,75.31,81.58,On
2019-05-29 17:45:00,74.88,75.31,81.43,On
2019-05-29 17:45:00,74.88,75.24,81.43,On
2019-05-29 17:45:00,74.92,75.24,81.43,On
2019-05-29 17:50:00,74.92,75.24,82.83,On
2019-05-29 17:55:00,74.92,75.24,84.37,On
2019-05-29 18:00:00,74.92,75.24,85.24,On
2019-05-29 18:00:00,74.92,75.33,85.24,On
2019-05-29 18:00:00,75.02,75.33,85.24,On
2019-05-29 18:05:00,75.02,75.33,85.29,On
2019-05-29 18:10:00,75.02,75.33,85.45,On
2019-05-29 18:15:00,75.02,75.33,85.45,On
2019-05-29 18:15:00,75.02,75.4,85.45,On
2019-05-29 18:15:00,75.09,75.4,85.45,On
2019-05-29 18:20:00,75.09,75.4,85.77,On
2019-05-29 18:25:00,75.09,75.4,85.57,On
2019-05-29 18:30:00,75.09,75.4,85.33,On
2019-05-29 18:30:00,75.09,75.39,85.33,On
2019-05-29 18:30:00,75.19,75.39,85.33,On
2019-05-29 18:35:00,75.19,75.39,85.72,On
2019-05-29 18:40:00,75.19,75.39,85.3,On
2019-05-29 18:45:00,75.19,75.39,85.01,On
2019-05-29 18:45:00,75.19,75.31,85.01,On
2019-05-29 18:45:00,75.13,75.31,85.01,On
2019-05-29 18:50:00,75.13,75.31,84.9,On
2019-05-29 18:55:00,75.13,75.31,85.64,On
2019-05-29 19:00:00,75.13,75.31,85.49,On
2019-05-29 19:00:00,75.13,75.3,85.49,On
2019-05-29 19:00:00,75.09,75.3,85.49,On
2019-05-29 19:05:00,75.09,75.3,85.78,On
2019-05-29 19:10:00,75.09,75.3,85.6,On
2019-05-29 19:15:00,75.09,75.3,85.54,On
2019-05-29 19:15:00,75.09,75.22,85.54,On
2019-05-29 19:15:00,75.01,75.22,85.54,On
2019-05-29 19:20:00,75.01,75.22,85.78,On
2019-05-29 19:25:00,75.01,75.22,85.38,On
2019-05-29 19:30:00,75.01,75.22,84.91,On
2019-05-29 19:30:00,75.01,75.14,84.91,On
2019-05-29 19:30:00,74.96,75.14,84.91,On
2019-05-29 19:35:00,74.96,75.14,84.21,On
2019-05-29 19:40:00,74.96,75.14,84.22,On
2019-05-29 19:45:00,74.96,75.14,84.36,On
2019-05-29 19:45:00,74.96,74.96,84.36,On
2019-05-29 19:45:00,75.02,74.96,84.36,On
2019-05-29 19:50:00,75.02,74.96,84.7,On
2019-05-29 19:55:00,75.02,74.96,84.45,On
2019-05-29 20:00:00,75.02,74.96,83.95,On
2019-05-29 20:00:00,75.02,74.79,83.95,On
2019-05-29 20:00:00,74.8,74.79,83.95,On
2019-05-29 20:05:00,74.8,74.79,83.7,On
2019-05-29 20:10:00,74.8,74.79,83.55,On
2019-05-29 20:15:00,74.8,74.79,83.07,On
2019-05-29 20:15:00,74.8,74.61,83.07,On
2019-05-29 20:15:00,74.79,74.61,83.07,On
2019-05-29 20:20:00,74.79,74.61,82.5,On
2019-05-29 20:25:00,74.79,74.61,81.67,On
2019-05-29 20:30:00,74.79,74.61,80.77,On
2019-05-29 20:30:00,74.79,74.45,80.77,On
2019-05-29 20:30:00,74.7,74.45,80.77,On
2019-05-29 20:35:00,74.7,74.45,79.78,On
2019-05-29 20:40:00,74.7,74.45,78.85,On
2019-05-29 20:45:00,74.7,74.45,78.15,On
2019-05-29 20:45:00,74.7,74.4,78.15,On
2019-05-29 20:45:00,74.64,74.4,78.15,On
2019-05-29 20:50:00,74.64,74.4,77.46,On
2019-05-29 20:55:00,74.64,74.4,76.88,On
2019-05-29 21:00:00,74.64,74.4,76.44,On
2019-05-29 21:00:00,74.64,74.27,76.44,On
2019-05-29 21:00:00,74.67,74.27,76.44,On
2019-05-30 04:30:00,71.79,67.63,56.38,On
2019-05-30 04:35:00,71.79,67.63,56.3,On
2019-05-30 04:40:00,71.79,67.63,56.1,On
2019-05-30 04:45:00,71.79,67.63,55.61,On
2019-05-30 04:45:00,71.79,70.9,55.61,On
2019-05-30 04:45:00,72.36,70.9,55.61,On
2019-05-30 04:50:00,72.36,70.9,55.35,On
2019-05-30 04:55:00,72.36,70.9,54.99,On
2019-05-30 05:00:00,72.36,70.9,54.88,On
2019-05-30 05:00:00,72.36,70.86,54.88,On
2019-05-30 05:00:00,72.31,70.86,54.88,On
2019-05-30 05:05:00,72.31,70.86,54.84,On
2019-05-30 05:10:00,72.31,70.86,54.83,On
2019-05-30 05:15:00,72.31,70.86,54.76,On
2019-05-30 05:15:00,72.31,70.2,54.76,On
2019-05-30 05:15:00,72.17,70.2,54.76,On
2019-05-30 05:20:00,72.17,70.2,54.81,On
2019-05-30 05:25:00,72.17,70.2,54.82,On
2019-05-30 05:30:00,72.17,70.2,54.74,On
2019-05-30 05:30:00,72.17,69.97,54.74,On
2019-05-30 05:30:00,72.25,69.97,54.74,On
2019-05-30 05:35:00,72.25,69.97,54.65,On
2019-05-30 05:40:00,72.25,69.97,54.76,On
2019-05-30 05:45:00,72.25,69.97,54.75,On
2019-05-30 05:45:00,72.25,69.94,54.75,On
2019-05-30 05:45:00,72.19,69.94,54.75,On
2019-05-30 05:50:00,72.19,69.94,54.8,On
2019-05-30 05:55:00,72.19,69.94,54.84,On
2019-05-30 06:00:00,72.19,69.94,55.0,On
2019-05-30 06:00:00,72.19,69.95,55.0,On
2019-05-30 06:00:00,72.2,69.95,55.0,On
2019-05-30 06:05:00,72.2,69.95,55.15,On
2019-05-30 06:10:00,72.2,69.95,55.34,On
2019-05-30 06:15:00,72.2,69.95,55.54,On
2019-05-30 06:15:00,72.2,69.95,55.54,On
2019-05-30 06:15:00,72.2,69.95,55.54,On
2019-05-30 06:20:00,72.2,69.95,55.82,On
2019-05-30 06:25:00,72.2,69.95,56.12,On
2019-05-30 06:30:00,72.2,69.95,56.43,On
2019-05-30 06:30:00,72.2,70.08,56.43,On
2019-05-30 06:30:00,72.2,70.08,56.43,On
2019-05-30 06:35:00,72.2,70.08,56.84,On
2019-05-30 06:40:00,72.2,70.08,57.34,On
2019-05-30 06:45:00,72.2,70.08,57.75,On
2019-05-30 06:45:00,72.2,70.2,57.75,On
2019-05-30 06:45:00,72.16,70.2,57.75,On
2019-05-30 06:50:00,72.16,70.2,58.04,On
2019-05-30 06:55:00,72.16,70.2,58.46,On
2019-05-30 07:00:00,72.16,70.2,58.98,On
2019-05-30 07:00:00,72.16,70.2,58.98,On
2019-05-30 07:00:00,71.96,70.2,58.98,On
2019-05-30 07:05:00,71.96,70.2,59.74,On
2019-05-30 07:10:00,71.96,70.2,60.62,On
2019-05-30 07:15:00,71.96,70.2,61.01,On
2019-05-30 07:15:00,71.96,70.19,61.01,On
2019-05-30 07:15:00,71.61,70.19,61.01,On
2019-05-30 07:20:00,71.61,70.19,62.24,On
2019-05-30 07:25:00,71.61,70.19,63.06,On
2019-05-30 07:30:00,71.61,70.19,63.61,On
2019-05-30 07:30:00,71.61,69.49,63.61,On
2019-05-30 07:30:00,71.43,69.49,63.61,On
2019-05-30 07:35:00,71.43,69.49,63.53,On
2019-05-30 07:40:00,71.43,69.49,63.6,On
2019-05-30 07:45:00,71.43,69.49,64.0,On
2019-05-30 07:45:00,71.43,69.55,64.0,On
2019-05-30 07:45:00,71.45,69.55,64.0,On
2019-05-30 07:50:00,71.45,69.55,64.62,On
2019-05-30 07:55:00,71.45,69.55,65.43,On
2019-05-30 08:00:00,71.45,69.55,65.97,On
2019-05-30 08:00:00,71.45,69.73,65.97,On
2019-05-30 08:00:00,71.38,69.73,65.97,On
2019-05-30 08:05:00,71.38,69.73,65.95,On
2019-05-30 08:10:00,71.38,69.73,65.7,On
2019-05-30 08:15:00,71.38,69.73,65.51,On
2019-05-30 08:15:00,71.38,70.57,65.51,On
2019-05-30 08:15:00,71.26,70.57,65.51,On
2019-05-30 08:20:00,71.26,70.57,65.26,On
2019-05-30 08:25:00,71.26,70.57,65.19,On
2019-05-30 08:30:00,71.26,70.57,65.13,On
2019-05-30 08:30:00,71.26,70.62,65.13,On
2019-05-30 08:30:00,71.32,70.62,65.13,On
2019-05-30 08:35:00,71.32,70.62,65.26,On
2019-05-30 08:40:00,71.32,70.62,65.61,On
2019-05-30 08:45:00,71.32,70.62,66.02,On
2019-05-30 08:45:00,71.32,70.63,66.02,On
2019-05-30 08:45:00,71.19,70.63,66.02,On
2019-05-30 08:50:00,71.19,70.63,66.67,On
2019-05-30 08:55:00,71.19,70.63,67.43,On
2019-05-30 09:00:00,71.19,70.63,68.09,On
2019-05-30 09:00:00,71.19,70.96,68.09,On
2019-05-30 09:00:00,71.45,70.96,68.09,On
2019-05-30 09:05:00,71.45,70.96,69.21,On
2019-05-30 09:10:00,71.45,70.96,69.71,On
2019-05-30 09:15:00,71.45,70.96,70.02,On
2019-05-30 09:15:00,71.45,71.32,70.02,On
2019-05-30 09:15:00,71.48,71.32,70.02,On
2019-05-30 09:20:00,71.48,71.32,70.22,On
2019-05-30 09:25:00,71.48,71.32,70.79,On
2019-05-30 09:30:00,71.48,71.32,71.3,On
2019-05-30 09:30:00,71.48,71.34,71.3,On
2019-05-30 09:30:00,71.5,71.34,71.3,On
2019-05-30 09:35:00,71.5,71.34,71.22,On
2019-05-30 09:40:00,71.5,71.34,71.13,On
2019-05-30 09:45:00,71.5,71.34,70.9,On
2019-05-30 09:45:00,71.5,71.34,70.9,On
2019-05-30 09:45:00,71.48,71.34,70.9,On
2019-05-30 09:50:00,71.48,71.34,71.19,On
2019-05-30 09:55:00,71.48,71.34,71.55,On
2019-05-30 10:00:00,71.48,71.34,71.5,On
2019-05-30 10:00:00,71.48,71.34,71.5,On
2019-05-30 10:00:00,71.32,71.34,71.5,On
2019-05-30 10:05:00,71.32,71.34,71.32,On
2019-05-30 10:10:00,71.32,71.34,70.33,On
2019-05-30 10:15:00,71.32,71.34,69.54,On
2019-05-30 10:15:00,71.32,71.04,69.54,On
2019-05-30 10:15:00,71.43,71.04,69.54,On
2019-05-30 10:20:00,71.43,71.04,69.5,On
2019-05-30 10:25:00,71.43,71.04,69.59,On
2019-05-30 10:30:00,71.43,71.04,69.66,On
2019-05-30 10:30:00,71.43,70.96,69.66,On
2019-05-30 10:30:00,71.43,70.96,69.66,On
2019-05-30 10:35:00,71.43,70.96,69.49,On
2019-05-30 10:40:00,71.43,70.96,68.97,On
2019-05-30 10:45:00,71.43,70.96,68.43,On
2019-05-30 10:45:00,71.43,71.07,68.43,On
2019-05-30 10:45:00,71.59,71.07,68.43,On
2019-05-30 10:50:00,71.59,71.07,67.98,On
2019-05-30 10:55:00,71.59,71.07,67.62,On
2019-05-30 11:00:00,71.59,71.07,67.01,On
2019-05-30 11:00:00,71.59,71.06,67.01,On
2019-05-30 11:00:00,71.61,71.06,67.01,On
2019-05-30 11:05:00,71.61,71.06,66.3,On
2019-05-30 11:10:00,71.61,71.06,66.23,On
2019-05-30 11:15:00,71.61,71.06,66.44,On
2019-05-30 11:15:00,71.61,70.9,66.44,On
2019-05-30 11:15:00,71.5,70.9,66.44,On
2019-05-30 11:20:00,71.5,70.9,66.73,On
2019-05-30 11:25:00,71.5,70.9,67.56,On
2019-05-30 11:30:00,71.5,70.9,68.56,On
2019-05-30 11:30:00,71.5,71.15,68.56,On
2019-05-30 11:30:00,71.62,71.15,68.56,On
2019-05-30 11:35:00,71.62,71.15,68.67,On
2019-05-30 11:40:00,71.62,71.15,68.41,On
2019-05-30 11:45:00,71.62,71.15,68.81,On
2019-05-30 11:45:00,71.62,71.19,68.81,On
2019-05-30 11:45:00,71.64,71.19,68.81,On
2019-05-30 11:50:00,71.64,71.19,69.08,On
2019-05-30 11:55:00,71.64,71.19,69.66,On
2019-05-30 12:00:00,71.64,71.19,69.86,On
2019-05-30 12:00:00,71.64,71.32,69.86,On
2019-05-30 12:00:00,71.66,71.32,69.86,On
2019-05-30 12:05:00,71.66,71.32,69.54,On
2019-05-30 12:10:00,71.66,71.32,69.85,On
2019-05-30 12:15:00,71.66,71.32,70.37,On
2019-05-30 12:15:00,71.66,71.32,70.37,On
2019-05-30 12:15:00,71.67,71.32,70.37,On
2019-05-30 12:20:00,71.67,71.32,70.26,On
2019-05-30 12:25:00,71.67,71.32,69.86,On
2019-05-30 12:30:00,71.67,71.32,70.21,On
2019-05-30 12:30:00,71.67,71.66,70.21,On
2019-05-30 12:30:00,72.0,71.66,70.21,On
2019-05-30 12:35:00,72.0,71.66,70.9,On
2019-05-30 12:40:00,72.0,71.66,70.92,On
2019-05-30 12:45:00,72.0,71.66,70.99,On
2019-05-30 12:45:00,72.0,71.67,70.99,On
2019-05-30 12:45:00,72.05,71.67,70.99,On
2019-05-30 12:50:00,72.05,71.67,70.77,On
2019-05-30 12:55:00,72.05,71.67,70.48,On
2019-05-30 13:00:00,72.05,71.67,70.19,On
2019-05-30 13:00:00,72.05,71.85,70.19,On
2019-05-30 13:00:00,72.29,71.85,70.19,On
2019-05-30 13:05:00,72.29,71.85,69.3,On
2019-05-30 13:10:00,72.29,71.85,69.3,On
2019-05-30 13:15:00,72.29,71.85,69.33,On
2019-05-30 13:15:00,72.29,71.85,69.33,On
2019-05-30 13:15:00,72.38,71.85,69.33,On
2019-05-30 13:20:00,72.38,71.85,68.49,On
2019-05-30 13:25:00,72.38,71.85,68.57,On
2019-05-30 13:30:00,72.38,71.85,68.2,On
2019-05-30 13:30:00,72.38,71.96,68.2,On
2019-05-30 13:30:00,72.48,71.96,68.2,On
2019-05-30 13:35:00,72.48,71.96,67.81,On
2019-05-30 13:40:00,72.48,71.96,67.78,On
2019-05-30 13:45:00,72.48,71.96,67.96,On
2019-05-30 13:45:00,72.48,71.88,67.96,On
2019-05-30 13:45:00,72.5,71.88,67.96,On
2019-05-30 13:50:00,72.5,71.88,68.13,On
2019-05-30 13:55:00,72.5,71.88,68.43,On
2019-05-30 14:00:00,72.5,71.88,67.91,On
2019-05-30 14:00:00,72.5,72.07,67.91,On
2019-05-30 14:00:00,72.6,72.07,67.91,On
2019-05-30 14:05:00,72.6,72.07,68.04,On
2019-05-30 14:10:00,72.6,72.07,68.18,On
2019-05-30 14:15:00,72.6,72.07,68.0,On
2019-05-30 14:15:00,72.6,72.07,68.0,On
2019-05-30 14:15:00,72.74,72.07,68.0,On
2019-05-30 14:20:00,72.74,72.07,68.35,On
2019-05-30 14:25:00,72.74,72.07,67.67,On
2019-05-30 14:30:00,72.74,72.07,67.42,On
2019-05-30 14:30:00,72.74,72.14,67.42,On
2019-05-30 14:30:00,72.73,72.14,67.42,On
2019-05-30 14:35:00,72.73,72.14,68.25,On
2019-05-30 14:40:00,72.73,72.14,67.25,On
2019-05-30 14:45:00,72.73,72.14,67.18,On
2019-05-30 14:45:00,72.73,72.39,67.18,On
2019-05-30 14:45:00,73.09,72.39,67.18,On
2019-05-30 14:50:00,73.09,72.39,66.73,On
2019-05-30 14:55:00,73.09,72.39,67.91,On
2019-05-30 15:00:00,73.09,72.39,67.2,On
2019-05-30 15:00:00,73.09,72.36,67.2,On
2019-05-30 15:00:00,73.0,72.36,67.2,On
2019-05-30 15:05:00,73.0,72.36,66.5,On
2019-05-30 15:10:00,73.0,72.36,66.7,On
2019-05-30 15:15:00,73.0,72.36,66.85,On
2019-05-30 15:15:00,73.0,72.56,66.85,On
2019-05-30 15:15:00,73.26,72.56,66.85,On
2019-05-30 15:20:00,73.26,72.56,66.21,On
2019-05-30 15:25:00,73.26,72.56,65.94,On
2019-05-30 15:30:00,73.26,72.56,65.97,On
2019-05-30 15:30:00,73.26,72.56,65.97,On
2019-05-30 15:30:00,73.31,72.56,65.97,On
